,date,city,newDeaths,deaths,newCases,totalCases
757848,2022-05-16,Itanhandu/MG,0,57,0,2580
763445,2022-05-17,Itanhandu/MG,0,57,0,2580
769042,2022-05-18,Itanhandu/MG,0,57,0,2580
774639,2022-05-19,Itanhandu/MG,0,57,0,2580
780236,2022-05-20,Itanhandu/MG,0,57,0,2580
785833,2022-05-21,Itanhandu/MG,0,57,0,2580
791430,2022-05-22,Itanhandu/MG,0,57,0,2580
797027,2022-05-23,Itanhandu/MG,0,57,0,2580
802624,2022-05-24,Itanhandu/MG,0,57,0,2580
808221,2022-05-25,Itanhandu/MG,0,57,0,2580
813818,2022-05-26,Itanhandu/MG,0,57,0,2580
819415,2022-05-27,Itanhandu/MG,0,57,0,2580
825012,2022-05-28,Itanhandu/MG,0,57,0,2580
830609,2022-05-29,Itanhandu/MG,0,57,0,2580
836206,2022-05-30,Itanhandu/MG,0,57,0,2580
841803,2022-05-31,Itanhandu/MG,0,57,0,2580
847400,2022-06-01,Itanhandu/MG,0,57,0,2580
852997,2022-06-02,Itanhandu/MG,0,57,0,2580
858594,2022-06-03,Itanhandu/MG,0,57,0,2580
864191,2022-06-04,Itanhandu/MG,0,57,0,2580
869788,2022-06-05,Itanhandu/MG,0,57,0,2580
875385,2022-06-06,Itanhandu/MG,0,57,0,2580
880982,2022-06-07,Itanhandu/MG,0,57,0,2580
886579,2022-06-08,Itanhandu/MG,0,57,0,2580
892176,2022-06-09,Itanhandu/MG,0,57,0,2580
897773,2022-06-10,Itanhandu/MG,0,57,0,2580
903370,2022-06-11,Itanhandu/MG,0,57,0,2580
908967,2022-06-12,Itanhandu/MG,0,57,0,2580
914564,2022-06-13,Itanhandu/MG,0,57,0,2580
920161,2022-06-14,Itanhandu/MG,0,57,0,2580
925758,2022-06-15,Itanhandu/MG,0,57,0,2580
931355,2022-06-16,Itanhandu/MG,0,57,0,2580
936952,2022-06-17,Itanhandu/MG,0,57,0,2580
942549,2022-06-18,Itanhandu/MG,0,57,0,2580
948146,2022-06-19,Itanhandu/MG,0,57,0,2580
953743,2022-06-20,Itanhandu/MG,0,57,0,2580
959340,2022-06-21,Itanhandu/MG,0,57,0,2580
964937,2022-06-22,Itanhandu/MG,0,57,0,2580
970534,2022-06-23,Itanhandu/MG,0,57,0,2580
976131,2022-06-24,Itanhandu/MG,0,57,0,2580
981728,2022-06-25,Itanhandu/MG,0,57,0,2580
987325,2022-06-26,Itanhandu/MG,0,57,0,2580
992922,2022-06-27,Itanhandu/MG,0,57,0,2580
998519,2022-06-28,Itanhandu/MG,0,57,0,2580
1004116,2022-06-29,Itanhandu/MG,0,57,0,2580
1009713,2022-06-30,Itanhandu/MG,0,57,0,2580
1015310,2022-07-01,Itanhandu/MG,6,63,1854,4434
1020907,2022-07-02,Itanhandu/MG,0,63,0,4434
1026504,2022-07-03,Itanhandu/MG,0,63,0,4434
1032101,2022-07-04,Itanhandu/MG,0,63,29,4463
1037698,2022-07-05,Itanhandu/MG,0,63,0,4463
1043295,2022-07-06,Itanhandu/MG,0,63,22,4485
1048892,2022-07-07,Itanhandu/MG,0,63,12,4497
1054489,2022-07-08,Itanhandu/MG,0,63,18,4515
1060086,2022-07-09,Itanhandu/MG,0,63,0,4515
1065683,2022-07-10,Itanhandu/MG,0,63,0,4515
2473,2022-01-01,Jacutinga/MG,0,50,0,2617
8069,2022-01-02,Jacutinga/MG,0,50,0,2617
13665,2022-01-03,Jacutinga/MG,0,50,0,2617
19261,2022-01-04,Jacutinga/MG,0,50,0,2617
24857,2022-01-05,Jacutinga/MG,0,50,0,2617
30453,2022-01-06,Jacutinga/MG,0,50,0,2617
36049,2022-01-07,Jacutinga/MG,0,50,0,2617
41645,2022-01-08,Jacutinga/MG,0,50,0,2617
47241,2022-01-09,Jacutinga/MG,0,50,0,2617
52837,2022-01-10,Jacutinga/MG,0,50,0,2617
58433,2022-01-11,Jacutinga/MG,0,50,0,2617
64029,2022-01-12,Jacutinga/MG,0,50,0,2617
69625,2022-01-13,Jacutinga/MG,0,50,0,2617
75221,2022-01-14,Jacutinga/MG,0,50,0,2617
80818,2022-01-15,Jacutinga/MG,0,50,0,2617
86414,2022-01-16,Jacutinga/MG,0,50,0,2617
92010,2022-01-17,Jacutinga/MG,0,50,0,2617
97606,2022-01-18,Jacutinga/MG,0,50,0,2617
103202,2022-01-19,Jacutinga/MG,0,50,0,2617
108798,2022-01-20,Jacutinga/MG,0,50,0,2617
114394,2022-01-21,Jacutinga/MG,0,50,0,2617
119990,2022-01-22,Jacutinga/MG,0,50,0,2617
125586,2022-01-23,Jacutinga/MG,0,50,0,2617
131182,2022-01-24,Jacutinga/MG,0,50,0,2617
136778,2022-01-25,Jacutinga/MG,0,50,0,2617
142374,2022-01-26,Jacutinga/MG,0,50,0,2617
147970,2022-01-27,Jacutinga/MG,0,50,0,2617
153566,2022-01-28,Jacutinga/MG,0,50,0,2617
159162,2022-01-29,Jacutinga/MG,0,50,0,2617
164758,2022-01-30,Jacutinga/MG,0,50,0,2617
170354,2022-01-31,Jacutinga/MG,0,50,0,2617
175950,2022-02-01,Jacutinga/MG,0,50,0,2617
181546,2022-02-02,Jacutinga/MG,0,50,0,2617
187142,2022-02-03,Jacutinga/MG,0,50,0,2617
192738,2022-02-04,Jacutinga/MG,0,50,0,2617
198334,2022-02-05,Jacutinga/MG,0,50,0,2617
203930,2022-02-06,Jacutinga/MG,0,50,0,2617
209526,2022-02-07,Jacutinga/MG,0,50,0,2617
215122,2022-02-08,Jacutinga/MG,0,50,0,2617
220718,2022-02-09,Jacutinga/MG,0,50,0,2617
226314,2022-02-10,Jacutinga/MG,0,50,0,2617
231910,2022-02-11,Jacutinga/MG,0,50,0,2617
237506,2022-02-12,Jacutinga/MG,0,50,0,2617
243102,2022-02-13,Jacutinga/MG,0,50,0,2617
248698,2022-02-14,Jacutinga/MG,0,50,0,2617
254294,2022-02-15,Jacutinga/MG,0,50,0,2617
259890,2022-02-16,Jacutinga/MG,0,50,0,2617
265486,2022-02-17,Jacutinga/MG,0,50,0,2617
271082,2022-02-18,Jacutinga/MG,0,50,0,2617
276678,2022-02-19,Jacutinga/MG,0,50,0,2617
282274,2022-02-20,Jacutinga/MG,0,50,0,2617
287871,2022-02-21,Jacutinga/MG,0,50,0,2617
293467,2022-02-22,Jacutinga/MG,0,50,0,2617
299063,2022-02-23,Jacutinga/MG,0,50,0,2617
304659,2022-02-24,Jacutinga/MG,0,50,0,2617
310255,2022-02-25,Jacutinga/MG,0,50,0,2617
315851,2022-02-26,Jacutinga/MG,0,50,0,2617
321447,2022-02-27,Jacutinga/MG,0,50,0,2617
327043,2022-02-28,Jacutinga/MG,0,50,0,2617
332639,2022-03-01,Jacutinga/MG,0,50,0,2617
338235,2022-03-02,Jacutinga/MG,0,50,0,2617
343831,2022-03-03,Jacutinga/MG,0,50,0,2617
349427,2022-03-04,Jacutinga/MG,0,50,0,2617
355023,2022-03-05,Jacutinga/MG,0,50,0,2617
360619,2022-03-06,Jacutinga/MG,0,50,0,2617
366215,2022-03-07,Jacutinga/MG,0,50,0,2617
371811,2022-03-08,Jacutinga/MG,0,50,0,2617
377407,2022-03-09,Jacutinga/MG,0,50,0,2617
383003,2022-03-10,Jacutinga/MG,0,50,0,2617
388599,2022-03-11,Jacutinga/MG,0,50,0,2617
394195,2022-03-12,Jacutinga/MG,0,50,0,2617
399791,2022-03-13,Jacutinga/MG,0,50,0,2617
405387,2022-03-14,Jacutinga/MG,0,50,0,2617
410983,2022-03-15,Jacutinga/MG,0,50,0,2617
416579,2022-03-16,Jacutinga/MG,0,50,0,2617
422175,2022-03-17,Jacutinga/MG,0,50,0,2617
427771,2022-03-18,Jacutinga/MG,0,50,0,2617
433367,2022-03-19,Jacutinga/MG,0,50,0,2617
438963,2022-03-20,Jacutinga/MG,0,50,0,2617
444559,2022-03-21,Jacutinga/MG,0,50,0,2617
450155,2022-03-22,Jacutinga/MG,0,50,0,2617
455751,2022-03-23,Jacutinga/MG,0,50,0,2617
461347,2022-03-24,Jacutinga/MG,0,50,0,2617
466944,2022-03-25,Jacutinga/MG,0,50,0,2617
472541,2022-03-26,Jacutinga/MG,0,50,0,2617
478138,2022-03-27,Jacutinga/MG,0,50,0,2617
483735,2022-03-28,Jacutinga/MG,0,50,0,2617
489332,2022-03-29,Jacutinga/MG,0,50,0,2617
494929,2022-03-30,Jacutinga/MG,0,50,0,2617
500526,2022-03-31,Jacutinga/MG,0,50,0,2617
506123,2022-04-01,Jacutinga/MG,0,50,0,2617
511720,2022-04-02,Jacutinga/MG,0,50,0,2617
517317,2022-04-03,Jacutinga/MG,0,50,0,2617
522914,2022-04-04,Jacutinga/MG,0,50,0,2617
528511,2022-04-05,Jacutinga/MG,0,50,0,2617
534108,2022-04-06,Jacutinga/MG,0,50,0,2617
539705,2022-04-07,Jacutinga/MG,0,50,0,2617
545302,2022-04-08,Jacutinga/MG,0,50,0,2617
550899,2022-04-09,Jacutinga/MG,0,50,0,2617
556496,2022-04-10,Jacutinga/MG,0,50,0,2617
562093,2022-04-11,Jacutinga/MG,0,50,0,2617
567690,2022-04-12,Jacutinga/MG,0,50,0,2617
573287,2022-04-13,Jacutinga/MG,0,50,0,2617
578884,2022-04-14,Jacutinga/MG,0,50,0,2617
584481,2022-04-15,Jacutinga/MG,0,50,0,2617
590078,2022-04-16,Jacutinga/MG,0,50,0,2617
595675,2022-04-17,Jacutinga/MG,0,50,0,2617
601272,2022-04-18,Jacutinga/MG,0,50,0,2617
606869,2022-04-19,Jacutinga/MG,0,50,0,2617
612466,2022-04-20,Jacutinga/MG,0,50,0,2617
618063,2022-04-21,Jacutinga/MG,0,50,0,2617
623660,2022-04-22,Jacutinga/MG,0,50,0,2617
629257,2022-04-23,Jacutinga/MG,0,50,0,2617
634854,2022-04-24,Jacutinga/MG,0,50,0,2617
640451,2022-04-25,Jacutinga/MG,0,50,0,2617
646048,2022-04-26,Jacutinga/MG,0,50,0,2617
651645,2022-04-27,Jacutinga/MG,0,50,0,2617
657242,2022-04-28,Jacutinga/MG,0,50,0,2617
662839,2022-04-29,Jacutinga/MG,0,50,0,2617
668436,2022-04-30,Jacutinga/MG,0,50,0,2617
674033,2022-05-01,Jacutinga/MG,0,50,0,2617
679630,2022-05-02,Jacutinga/MG,0,50,0,2617
685227,2022-05-03,Jacutinga/MG,0,50,0,2617
690824,2022-05-04,Jacutinga/MG,0,50,0,2617
696421,2022-05-05,Jacutinga/MG,0,50,0,2617
702018,2022-05-06,Jacutinga/MG,0,50,0,2617
707615,2022-05-07,Jacutinga/MG,0,50,0,2617
713212,2022-05-08,Jacutinga/MG,0,50,0,2617
718809,2022-05-09,Jacutinga/MG,0,50,0,2617
724406,2022-05-10,Jacutinga/MG,0,50,0,2617
730003,2022-05-11,Jacutinga/MG,0,50,0,2617
735600,2022-05-12,Jacutinga/MG,0,50,0,2617
741197,2022-05-13,Jacutinga/MG,0,50,0,2617
746794,2022-05-14,Jacutinga/MG,0,50,0,2617
752391,2022-05-15,Jacutinga/MG,0,50,0,2617
757988,2022-05-16,Jacutinga/MG,0,50,0,2617
763585,2022-05-17,Jacutinga/MG,0,50,0,2617
769182,2022-05-18,Jacutinga/MG,0,50,0,2617
774779,2022-05-19,Jacutinga/MG,0,50,0,2617
780376,2022-05-20,Jacutinga/MG,0,50,0,2617
785973,2022-05-21,Jacutinga/MG,0,50,0,2617
791570,2022-05-22,Jacutinga/MG,0,50,0,2617
797167,2022-05-23,Jacutinga/MG,0,50,0,2617
802764,2022-05-24,Jacutinga/MG,0,50,0,2617
808361,2022-05-25,Jacutinga/MG,0,50,0,2617
813958,2022-05-26,Jacutinga/MG,0,50,0,2617
819555,2022-05-27,Jacutinga/MG,0,50,0,2617
825152,2022-05-28,Jacutinga/MG,0,50,0,2617
830749,2022-05-29,Jacutinga/MG,0,50,0,2617
836346,2022-05-30,Jacutinga/MG,0,50,0,2617
841943,2022-05-31,Jacutinga/MG,0,50,0,2617
847540,2022-06-01,Jacutinga/MG,0,50,0,2617
853137,2022-06-02,Jacutinga/MG,0,50,0,2617
858734,2022-06-03,Jacutinga/MG,0,50,0,2617
864331,2022-06-04,Jacutinga/MG,0,50,0,2617
869928,2022-06-05,Jacutinga/MG,0,50,0,2617
875525,2022-06-06,Jacutinga/MG,0,50,0,2617
881122,2022-06-07,Jacutinga/MG,0,50,0,2617
886719,2022-06-08,Jacutinga/MG,0,50,0,2617
892316,2022-06-09,Jacutinga/MG,0,50,0,2617
897913,2022-06-10,Jacutinga/MG,0,50,0,2617
903510,2022-06-11,Jacutinga/MG,0,50,0,2617
909107,2022-06-12,Jacutinga/MG,0,50,0,2617
914704,2022-06-13,Jacutinga/MG,0,50,0,2617
920301,2022-06-14,Jacutinga/MG,0,50,0,2617
925898,2022-06-15,Jacutinga/MG,0,50,0,2617
931495,2022-06-16,Jacutinga/MG,0,50,0,2617
937092,2022-06-17,Jacutinga/MG,0,50,0,2617
942689,2022-06-18,Jacutinga/MG,0,50,0,2617
948286,2022-06-19,Jacutinga/MG,0,50,0,2617
953883,2022-06-20,Jacutinga/MG,0,50,0,2617
959480,2022-06-21,Jacutinga/MG,0,50,0,2617
965077,2022-06-22,Jacutinga/MG,0,50,0,2617
970674,2022-06-23,Jacutinga/MG,0,50,0,2617
976271,2022-06-24,Jacutinga/MG,0,50,0,2617
981868,2022-06-25,Jacutinga/MG,0,50,0,2617
987465,2022-06-26,Jacutinga/MG,0,50,0,2617
993062,2022-06-27,Jacutinga/MG,0,50,0,2617
998659,2022-06-28,Jacutinga/MG,0,50,0,2617
1004256,2022-06-29,Jacutinga/MG,0,50,0,2617
1009853,2022-06-30,Jacutinga/MG,0,50,0,2617
1015450,2022-07-01,Jacutinga/MG,11,61,1652,4269
1021047,2022-07-02,Jacutinga/MG,0,61,0,4269
1026644,2022-07-03,Jacutinga/MG,0,61,0,4269
1032241,2022-07-04,Jacutinga/MG,0,61,0,4269
1037838,2022-07-05,Jacutinga/MG,0,61,0,4269
1043435,2022-07-06,Jacutinga/MG,0,61,0,4269
1049032,2022-07-07,Jacutinga/MG,0,61,0,4269
1054629,2022-07-08,Jacutinga/MG,0,61,0,4269
1060226,2022-07-09,Jacutinga/MG,0,61,0,4269
1065823,2022-07-10,Jacutinga/MG,0,61,0,4269
2723,2022-01-01,Lambari/MG,0,38,0,1885
8319,2022-01-02,Lambari/MG,0,38,0,1885
13915,2022-01-03,Lambari/MG,0,38,0,1885
19511,2022-01-04,Lambari/MG,0,38,0,1885
25107,2022-01-05,Lambari/MG,0,38,0,1885
30703,2022-01-06,Lambari/MG,0,38,0,1885
36299,2022-01-07,Lambari/MG,0,38,0,1885
41895,2022-01-08,Lambari/MG,0,38,0,1885
47491,2022-01-09,Lambari/MG,0,38,0,1885
53087,2022-01-10,Lambari/MG,0,38,0,1885
58683,2022-01-11,Lambari/MG,0,38,0,1885
64279,2022-01-12,Lambari/MG,0,38,0,1885
69875,2022-01-13,Lambari/MG,0,38,0,1885
75471,2022-01-14,Lambari/MG,0,38,0,1885
81068,2022-01-15,Lambari/MG,0,38,0,1885
86664,2022-01-16,Lambari/MG,0,38,0,1885
92260,2022-01-17,Lambari/MG,0,38,0,1885
97856,2022-01-18,Lambari/MG,0,38,0,1885
103452,2022-01-19,Lambari/MG,0,38,0,1885
109048,2022-01-20,Lambari/MG,0,38,0,1885
114644,2022-01-21,Lambari/MG,0,38,0,1885
120240,2022-01-22,Lambari/MG,0,38,0,1885
125836,2022-01-23,Lambari/MG,0,38,0,1885
131432,2022-01-24,Lambari/MG,0,38,0,1885
137028,2022-01-25,Lambari/MG,0,38,0,1885
142624,2022-01-26,Lambari/MG,0,38,0,1885
148220,2022-01-27,Lambari/MG,0,38,0,1885
153816,2022-01-28,Lambari/MG,0,38,0,1885
159412,2022-01-29,Lambari/MG,0,38,0,1885
165008,2022-01-30,Lambari/MG,0,38,0,1885
170604,2022-01-31,Lambari/MG,0,38,0,1885
176200,2022-02-01,Lambari/MG,0,38,0,1885
181796,2022-02-02,Lambari/MG,0,38,0,1885
187392,2022-02-03,Lambari/MG,0,38,0,1885
192988,2022-02-04,Lambari/MG,0,38,0,1885
198584,2022-02-05,Lambari/MG,0,38,0,1885
204180,2022-02-06,Lambari/MG,0,38,0,1885
209776,2022-02-07,Lambari/MG,0,38,0,1885
215372,2022-02-08,Lambari/MG,0,38,0,1885
220968,2022-02-09,Lambari/MG,0,38,0,1885
226564,2022-02-10,Lambari/MG,0,38,0,1885
232160,2022-02-11,Lambari/MG,0,38,0,1885
237756,2022-02-12,Lambari/MG,0,38,0,1885
243352,2022-02-13,Lambari/MG,0,38,0,1885
248948,2022-02-14,Lambari/MG,0,38,0,1885
254544,2022-02-15,Lambari/MG,0,38,0,1885
260140,2022-02-16,Lambari/MG,0,38,0,1885
265736,2022-02-17,Lambari/MG,0,38,0,1885
271332,2022-02-18,Lambari/MG,0,38,0,1885
276928,2022-02-19,Lambari/MG,0,38,0,1885
282524,2022-02-20,Lambari/MG,0,38,0,1885
288121,2022-02-21,Lambari/MG,0,38,0,1885
293717,2022-02-22,Lambari/MG,0,38,0,1885
299313,2022-02-23,Lambari/MG,0,38,0,1885
304909,2022-02-24,Lambari/MG,0,38,0,1885
310505,2022-02-25,Lambari/MG,0,38,0,1885
316101,2022-02-26,Lambari/MG,0,38,0,1885
321697,2022-02-27,Lambari/MG,0,38,0,1885
327293,2022-02-28,Lambari/MG,0,38,0,1885
332889,2022-03-01,Lambari/MG,0,38,0,1885
338485,2022-03-02,Lambari/MG,0,38,0,1885
344081,2022-03-03,Lambari/MG,0,38,0,1885
349677,2022-03-04,Lambari/MG,0,38,0,1885
355273,2022-03-05,Lambari/MG,0,38,0,1885
360869,2022-03-06,Lambari/MG,0,38,0,1885
366465,2022-03-07,Lambari/MG,0,38,0,1885
372061,2022-03-08,Lambari/MG,0,38,0,1885
377657,2022-03-09,Lambari/MG,0,38,0,1885
383253,2022-03-10,Lambari/MG,0,38,0,1885
388849,2022-03-11,Lambari/MG,0,38,0,1885
394445,2022-03-12,Lambari/MG,0,38,0,1885
400041,2022-03-13,Lambari/MG,0,38,0,1885
405637,2022-03-14,Lambari/MG,0,38,0,1885
411233,2022-03-15,Lambari/MG,0,38,0,1885
416829,2022-03-16,Lambari/MG,0,38,0,1885
422425,2022-03-17,Lambari/MG,0,38,0,1885
428021,2022-03-18,Lambari/MG,0,38,0,1885
433617,2022-03-19,Lambari/MG,0,38,0,1885
439213,2022-03-20,Lambari/MG,0,38,0,1885
444809,2022-03-21,Lambari/MG,0,38,0,1885
450405,2022-03-22,Lambari/MG,0,38,0,1885
456001,2022-03-23,Lambari/MG,0,38,0,1885
461597,2022-03-24,Lambari/MG,0,38,0,1885
467194,2022-03-25,Lambari/MG,0,38,0,1885
472791,2022-03-26,Lambari/MG,0,38,0,1885
478388,2022-03-27,Lambari/MG,0,38,0,1885
483985,2022-03-28,Lambari/MG,0,38,0,1885
489582,2022-03-29,Lambari/MG,0,38,0,1885
495179,2022-03-30,Lambari/MG,0,38,0,1885
500776,2022-03-31,Lambari/MG,0,38,0,1885
506373,2022-04-01,Lambari/MG,0,38,0,1885
511970,2022-04-02,Lambari/MG,0,38,0,1885
517567,2022-04-03,Lambari/MG,0,38,0,1885
523164,2022-04-04,Lambari/MG,0,38,0,1885
528761,2022-04-05,Lambari/MG,0,38,0,1885
534358,2022-04-06,Lambari/MG,0,38,0,1885
539955,2022-04-07,Lambari/MG,0,38,0,1885
545552,2022-04-08,Lambari/MG,0,38,0,1885
551149,2022-04-09,Lambari/MG,0,38,0,1885
556746,2022-04-10,Lambari/MG,0,38,0,1885
562343,2022-04-11,Lambari/MG,0,38,0,1885
567940,2022-04-12,Lambari/MG,0,38,0,1885
573537,2022-04-13,Lambari/MG,0,38,0,1885
579134,2022-04-14,Lambari/MG,0,38,0,1885
584731,2022-04-15,Lambari/MG,0,38,0,1885
590328,2022-04-16,Lambari/MG,0,38,0,1885
595925,2022-04-17,Lambari/MG,0,38,0,1885
601522,2022-04-18,Lambari/MG,0,38,0,1885
607119,2022-04-19,Lambari/MG,0,38,0,1885
612716,2022-04-20,Lambari/MG,0,38,0,1885
618313,2022-04-21,Lambari/MG,0,38,0,1885
623910,2022-04-22,Lambari/MG,0,38,0,1885
629507,2022-04-23,Lambari/MG,0,38,0,1885
635104,2022-04-24,Lambari/MG,0,38,0,1885
640701,2022-04-25,Lambari/MG,0,38,0,1885
646298,2022-04-26,Lambari/MG,0,38,0,1885
651895,2022-04-27,Lambari/MG,0,38,0,1885
657492,2022-04-28,Lambari/MG,0,38,0,1885
663089,2022-04-29,Lambari/MG,0,38,0,1885
668686,2022-04-30,Lambari/MG,0,38,0,1885
674283,2022-05-01,Lambari/MG,0,38,0,1885
679880,2022-05-02,Lambari/MG,0,38,0,1885
685477,2022-05-03,Lambari/MG,0,38,0,1885
691074,2022-05-04,Lambari/MG,0,38,0,1885
696671,2022-05-05,Lambari/MG,0,38,0,1885
702268,2022-05-06,Lambari/MG,0,38,0,1885
707865,2022-05-07,Lambari/MG,0,38,0,1885
713462,2022-05-08,Lambari/MG,0,38,0,1885
719059,2022-05-09,Lambari/MG,0,38,0,1885
724656,2022-05-10,Lambari/MG,0,38,0,1885
730253,2022-05-11,Lambari/MG,0,38,0,1885
735850,2022-05-12,Lambari/MG,0,38,0,1885
741447,2022-05-13,Lambari/MG,0,38,0,1885
747044,2022-05-14,Lambari/MG,0,38,0,1885
752641,2022-05-15,Lambari/MG,0,38,0,1885
758238,2022-05-16,Lambari/MG,0,38,0,1885
763835,2022-05-17,Lambari/MG,0,38,0,1885
769432,2022-05-18,Lambari/MG,0,38,0,1885
775029,2022-05-19,Lambari/MG,0,38,0,1885
780626,2022-05-20,Lambari/MG,0,38,0,1885
786223,2022-05-21,Lambari/MG,0,38,0,1885
791820,2022-05-22,Lambari/MG,0,38,0,1885
797417,2022-05-23,Lambari/MG,0,38,0,1885
803014,2022-05-24,Lambari/MG,0,38,0,1885
808611,2022-05-25,Lambari/MG,0,38,0,1885
814208,2022-05-26,Lambari/MG,0,38,0,1885
819805,2022-05-27,Lambari/MG,0,38,0,1885
825402,2022-05-28,Lambari/MG,0,38,0,1885
830999,2022-05-29,Lambari/MG,0,38,0,1885
836596,2022-05-30,Lambari/MG,0,38,0,1885
842193,2022-05-31,Lambari/MG,0,38,0,1885
847790,2022-06-01,Lambari/MG,0,38,0,1885
853387,2022-06-02,Lambari/MG,0,38,0,1885
858984,2022-06-03,Lambari/MG,0,38,0,1885
864581,2022-06-04,Lambari/MG,0,38,0,1885
870178,2022-06-05,Lambari/MG,0,38,0,1885
875775,2022-06-06,Lambari/MG,0,38,0,1885
881372,2022-06-07,Lambari/MG,0,38,0,1885
886969,2022-06-08,Lambari/MG,0,38,0,1885
892566,2022-06-09,Lambari/MG,0,38,0,1885
898163,2022-06-10,Lambari/MG,0,38,0,1885
903760,2022-06-11,Lambari/MG,0,38,0,1885
909357,2022-06-12,Lambari/MG,0,38,0,1885
914954,2022-06-13,Lambari/MG,0,38,0,1885
920551,2022-06-14,Lambari/MG,0,38,0,1885
926148,2022-06-15,Lambari/MG,0,38,0,1885
931745,2022-06-16,Lambari/MG,0,38,0,1885
937342,2022-06-17,Lambari/MG,0,38,0,1885
942939,2022-06-18,Lambari/MG,0,38,0,1885
948536,2022-06-19,Lambari/MG,0,38,0,1885
954133,2022-06-20,Lambari/MG,0,38,0,1885
959730,2022-06-21,Lambari/MG,0,38,0,1885
965327,2022-06-22,Lambari/MG,0,38,0,1885
970924,2022-06-23,Lambari/MG,0,38,0,1885
976521,2022-06-24,Lambari/MG,0,38,0,1885
982118,2022-06-25,Lambari/MG,0,38,0,1885
987715,2022-06-26,Lambari/MG,0,38,0,1885
993312,2022-06-27,Lambari/MG,0,38,0,1885
998909,2022-06-28,Lambari/MG,0,38,0,1885
1004506,2022-06-29,Lambari/MG,0,38,0,1885
1010103,2022-06-30,Lambari/MG,0,38,0,1885
1015700,2022-07-01,Lambari/MG,26,64,2564,4449
1021297,2022-07-02,Lambari/MG,0,64,0,4449
1026894,2022-07-03,Lambari/MG,0,64,0,4449
1032491,2022-07-04,Lambari/MG,0,64,9,4458
1038088,2022-07-05,Lambari/MG,0,64,4,4462
1043685,2022-07-06,Lambari/MG,0,64,9,4471
1049282,2022-07-07,Lambari/MG,0,64,9,4480
1054879,2022-07-08,Lambari/MG,0,64,5,4485
1060476,2022-07-09,Lambari/MG,0,64,0,4485
1066073,2022-07-10,Lambari/MG,0,64,0,4485
2831,2022-01-01,Machado/MG,0,97,0,4646
8427,2022-01-02,Machado/MG,0,97,0,4646
14023,2022-01-03,Machado/MG,0,97,0,4646
19619,2022-01-04,Machado/MG,0,97,0,4646
25215,2022-01-05,Machado/MG,0,97,0,4646
30811,2022-01-06,Machado/MG,0,97,0,4646
36407,2022-01-07,Machado/MG,0,97,0,4646
42003,2022-01-08,Machado/MG,0,97,0,4646
47599,2022-01-09,Machado/MG,0,97,0,4646
53195,2022-01-10,Machado/MG,0,97,0,4646
58791,2022-01-11,Machado/MG,0,97,0,4646
